Time,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Relative humidity (%),Power (MW)
2020-04-07 08:00:00,199.0,7.75,128.0,10.425,5.986299750000001
2020-04-07 09:00:00,488.0,14.75,264.25,6.25,17.29418325
2020-04-07 10:00:00,691.75,229.5,321.25,3.5749999999999997,27.222516249999998
2020-04-07 11:00:00,901.25,646.75,348.5,2.975,35.940931
2020-04-07 12:00:00,989.5,774.25,318.25,1.85,40.8605155
2020-04-07 13:00:00,1069.25,699.75,296.5,1.5,43.461133000000004
2020-04-07 14:00:00,1066.0,669.25,251.0,0.5,42.867748500000005
2020-04-07 15:00:00,919.0,621.5,209.25,0.65,38.2265315
2020-04-07 16:00:00,754.5,588.25,185.5,0.9208333333333334,32.54069925
2020-04-07 17:00:00,524.5,376.0,160.25,1.1916666666666667,22.44633275
2020-04-07 18:00:00,207.5,49.75,119.25,1.4625,8.7877165
2020-04-07 19:00:00,50.25,2.5,37.75,1.7333333333333334,2.19195
2020-04-07 20:00:00,0.0,0.0,0.0,2.0041666666666664,0.0
2020-04-07 21:00:00,0.0,0.0,0.0,2.275,0.0
2020-04-07 22:00:00,0.0,0.0,0.0,2.275,0.0
2020-04-07 23:00:00,0.0,0.0,0.0,3.45,0.0
2020-04-08 00:00:00,0.0,0.0,0.0,4.5,0.0
2020-04-08 01:00:00,0.0,0.0,0.0,4.625,0.0
2020-04-08 02:00:00,0.0,0.0,0.0,5.275,0.0
2020-04-08 03:00:00,0.0,0.0,0.0,6.425,0.0
2020-04-08 04:00:00,0.0,0.0,0.0,7.7,0.0
2020-04-08 05:00:00,0.0,0.0,0.0,8.65,0.0
2020-04-08 06:00:00,0.0,0.0,0.0,8.95,0.0
2020-04-08 07:00:00,30.25,0.75,22.0,8.75,0.5053332500000001
2020-04-08 08:00:00,190.25,6.75,79.25,7.95,5.80688325
2020-04-08 09:00:00,474.5,10.75,115.25,4.925,16.8445665
2020-04-08 10:00:00,714.5,13.0,134.75,2.15,27.5922995
2020-04-08 11:00:00,885.0,12.75,139.5,0.275,35.194881
2020-04-08 12:00:00,973.75,7.0,151.5,0.8500000000000001,40.013399
2020-04-08 13:00:00,1049.0,1.75,179.25,0.375,42.1246815
2020-04-08 14:00:00,1052.25,2.0,154.75,0.4321428571428571,41.711433
2020-04-08 15:00:00,1000.5,1.5,132.0,0.48928571428571427,38.811133
2020-04-08 16:00:00,799.0,14.75,115.25,0.5464285714285714,33.318382
2020-04-08 17:00:00,588.25,17.0,95.75,0.6035714285714285,24.38919875
2020-04-08 18:00:00,295.5,100.5,67.25,0.6607142857142856,12.69219975
2020-04-08 21:00:00,0.0,0.0,0.0,1.375,0.0
2020-04-08 22:00:00,0.0,0.0,0.0,2.075,0.0
2020-04-08 23:00:00,0.0,0.0,0.0,2.85,0.0
2020-04-09 00:00:00,0.0,0.0,0.0,5.75,0.0
2020-04-09 01:00:00,0.0,0.0,0.0,8.3,0.0
2020-04-09 02:00:00,0.0,0.0,0.0,8.525,0.0
2020-04-09 03:00:00,0.0,0.0,0.0,10.525,0.0
2020-04-09 04:00:00,0.0,0.0,0.0,11.225,0.0
2020-04-09 05:00:00,0.0,0.0,0.0,11.8,0.0
2020-04-09 06:00:00,0.0,0.0,0.0,13.25,0.0
2020-04-09 07:00:00,37.25,2.0,19.75,13.925,0.49238325
2020-04-09 08:00:00,212.0,11.75,53.5,10.225,6.44118325
2020-04-09 09:00:00,515.75,13.75,73.75,8.125,18.6015485
2020-04-09 10:00:00,756.0,221.0,84.5,5.175,29.227332999999998
2020-04-09 11:00:00,924.75,733.5,89.75,3.2,36.79243275
2020-04-09 12:00:00,998.25,373.5,102.25,1.1,41.16564925
2020-04-09 13:00:00,1079.75,186.0,131.5,1.1175000000000002,43.38171525
2020-04-09 14:00:00,1093.0,196.25,101.5,1.135,43.02013125
2020-04-09 15:00:00,1028.25,387.5,87.75,1.1525,40.227248
2020-04-09 16:00:00,820.75,741.5,78.75,1.17,34.21949925
2020-04-09 18:00:00,312.5,258.0,53.5,1.205,13.380333
2020-04-09 19:00:00,80.75,10.25,29.25,1.2225,2.82679975
2020-04-09 20:00:00,1.5,1.0,1.25,1.24,0.02893325
2020-04-09 21:00:00,0.0,0.0,0.0,1.2574999999999998,0.0
2020-04-09 22:00:00,0.0,0.0,0.0,1.275,0.0
2020-04-09 23:00:00,0.0,0.0,0.0,2.825,0.0
2020-04-10 00:00:00,0.0,0.0,0.0,4.025,0.0
2020-04-10 01:00:00,0.0,0.0,0.0,4.625,0.0
2020-04-10 02:00:00,0.0,0.0,0.0,5.475,0.0
2020-04-10 03:00:00,0.0,0.0,0.0,4.2,0.0
2020-04-10 04:00:00,0.0,0.0,0.0,5.15,0.0
2020-04-10 05:00:00,0.0,0.0,0.0,6.35,0.0
2020-04-10 06:00:00,0.0,0.0,0.0,8.325,0.0
2020-04-10 07:00:00,37.75,1.5,28.25,11.7,0.7073832499999999
2020-04-10 08:00:00,216.5,13.75,85.75,11.3,6.54155
2020-04-10 09:00:00,524.75,207.25,109.75,7.8500000000000005,18.38023325
2020-04-10 10:00:00,778.75,704.75,113.25,4.45,30.866665750000003
2020-04-10 11:00:00,955.5,748.75,116.0,1.425,39.641699
2020-04-10 12:00:00,1026.75,429.0,140.5,1.3486111111111112,43.59281575
2020-04-10 13:00:00,1090.25,225.5,176.5,1.2722222222222221,45.725249
2020-04-10 14:00:00,1099.0,240.75,142.5,1.1958333333333333,44.45171475
2020-04-10 15:00:00,1003.75,392.0,141.0,1.1194444444444445,41.5094655
2020-04-10 16:00:00,813.75,672.5,120.75,1.0430555555555556,35.10241575
2020-04-10 18:00:00,311.25,115.0,68.75,0.8902777777777777,13.32873275
2020-04-10 19:00:00,79.75,10.0,33.5,0.8138888888888889,2.9551835
2020-04-10 20:00:00,0.75,0.5,0.75,0.7375,0.01495
2020-04-10 21:00:00,0.0,0.0,0.0,0.6611111111111111,0.0
2020-04-10 22:00:00,0.0,0.0,0.0,0.5847222222222221,0.0
2020-04-10 23:00:00,0.0,0.0,0.0,0.5083333333333333,0.0
2020-04-11 00:00:00,0.0,0.0,0.0,0.43194444444444446,0.0
2020-04-11 01:00:00,0.0,0.0,0.0,0.3555555555555554,0.0
2020-04-11 02:00:00,0.0,0.0,0.0,0.27916666666666656,0.0
2020-04-11 03:00:00,0.0,0.0,0.0,0.20277777777777772,0.0
2020-04-11 04:00:00,0.0,0.0,0.0,0.12638888888888888,0.0
2020-04-11 05:00:00,0.0,0.0,0.0,0.05,0.0
2020-04-11 06:00:00,0.0,0.0,0.0,0.3,0.0
2020-04-11 07:00:00,56.0,2.25,33.75,0.55,0.95298325
2020-04-11 08:00:00,258.75,10.5,101.0,0.5380952380952382,8.07686625
2020-04-11 09:00:00,481.0,111.5,135.25,0.5261904761904762,18.25619925
2020-04-11 10:00:00,771.0,598.25,123.5,0.5142857142857143,30.180482249999997
2020-04-11 11:00:00,977.75,800.75,107.25,0.5023809523809524,39.95556525
2020-04-11 12:00:00,1037.25,466.25,158.25,0.4904761904761905,44.5014315
2020-04-11 13:00:00,976.25,185.25,267.25,0.4785714285714286,41.66503175
2020-04-11 14:00:00,789.25,116.75,285.5,0.4666666666666667,35.3123655
2020-04-11 15:00:00,613.75,84.75,338.0,0.4547619047619048,25.466231999999998
2020-04-11 16:00:00,619.25,245.25,291.5,0.4428571428571429,25.6043995
2020-04-11 17:00:00,356.75,128.0,206.75,0.430952380952381,15.3328995
2020-04-11 18:00:00,143.5,4.5,119.5,0.41904761904761906,6.92101675
2020-04-11 19:00:00,44.25,1.75,39.75,0.40714285714285714,1.97643325
2020-04-11 21:00:00,0.0,0.0,0.0,0.3833333333333333,0.0
2020-04-11 22:00:00,0.0,0.0,0.0,0.37142857142857144,0.0
2020-04-11 23:00:00,0.0,0.0,0.0,0.3595238095238095,0.0
2020-04-12 00:00:00,0.0,0.0,0.0,0.3476190476190476,0.0
2020-04-12 01:00:00,0.0,0.0,0.0,0.33571428571428574,0.0
2020-04-12 02:00:00,0.0,0.0,0.0,0.32380952380952377,0.0
2020-04-12 03:00:00,0.0,0.0,0.0,0.3119047619047619,0.0
2020-04-12 04:00:00,0.0,0.0,0.0,0.3,0.0
2020-04-12 05:00:00,0.0,0.0,0.0,1.075,0.0
2020-04-12 06:00:00,0.0,0.0,0.0,1.8,0.0
2020-04-12 07:00:00,40.75,1.25,32.5,2.5,0.84208325
2020-04-12 08:00:00,206.0,11.5,105.25,1.7750000000000001,6.59409975
2020-04-12 09:00:00,468.5,60.5,183.5,1.7455882352941177,16.66485
2020-04-12 10:00:00,713.25,367.0,180.75,1.7161764705882354,27.76436525
2020-04-12 11:00:00,910.5,576.5,188.75,1.686764705882353,36.228315
2020-04-12 12:00:00,994.25,428.0,193.75,1.6573529411764707,40.454316
2020-04-12 13:00:00,943.5,217.75,213.5,1.6279411764705882,34.936899499999996
2020-04-12 14:00:00,1072.25,301.5,186.25,1.598529411764706,42.212399
2020-04-12 15:00:00,994.75,463.25,161.0,1.5691176470588235,38.73084825
2020-04-12 16:00:00,754.25,531.25,166.0,1.5397058823529413,31.671199
2020-04-12 17:00:00,496.75,259.75,178.5,1.5102941176470588,20.751966
2020-04-12 18:00:00,219.0,27.5,136.75,1.4808823529411765,9.423733
2020-04-12 19:00:00,53.25,2.0,45.25,1.451470588235294,2.46200025
2020-04-12 21:00:00,0.0,0.0,0.0,1.3926470588235293,0.0
2020-04-12 22:00:00,0.0,0.0,0.0,1.363235294117647,0.0
2020-04-12 23:00:00,0.0,0.0,0.0,1.3338235294117646,0.0
2020-04-13 00:00:00,0.0,0.0,0.0,1.3044117647058822,0.0
2020-04-13 01:00:00,0.0,0.0,0.0,1.275,0.0
2020-04-13 02:00:00,0.0,0.0,0.0,2.2,0.0
2020-04-13 03:00:00,0.0,0.0,0.0,2.8000000000000003,0.0
2020-04-13 04:00:00,0.0,0.0,0.0,3.275,0.0
2020-04-13 05:00:00,0.0,0.0,0.0,2.95,0.0
2020-04-13 06:00:00,0.0,0.0,0.0,2.65,0.0
2020-04-13 07:00:00,37.5,0.75,33.25,2.95,0.84633325
2020-04-13 08:00:00,192.5,3.0,154.75,2.55,6.805433
2020-04-13 09:00:00,284.5,8.75,210.0,0.85,11.806132999999999
2020-04-13 10:00:00,530.5,109.0,268.5,0.8642857142857143,20.3697995
2020-04-13 11:00:00,781.5,267.75,310.0,0.8785714285714286,30.42636675
2020-04-13 12:00:00,870.5,242.25,320.25,0.8928571428571428,35.439899499999996
2020-04-13 13:00:00,944.75,171.75,325.75,0.9071428571428571,37.509949
2020-04-13 14:00:00,964.75,198.25,317.0,0.9214285714285715,37.72381575
2020-04-13 15:00:00,859.0,266.0,281.25,0.9357142857142857,34.5371495
2020-04-13 16:00:00,611.5,175.75,287.0,0.95,25.30088225
2020-04-13 17:00:00,396.0,69.0,236.25,0.9642857142857143,15.6506995
2020-04-13 18:00:00,192.25,11.75,137.75,0.9785714285714286,8.1802495
2020-04-13 19:00:00,31.5,1.0,29.75,0.9928571428571429,1.44655
2020-04-13 21:00:00,0.0,0.0,0.0,1.0214285714285714,0.0
2020-04-13 22:00:00,0.0,0.0,0.0,1.0357142857142858,0.0
2020-04-13 23:00:00,0.0,0.0,0.0,1.05,0.0
2020-04-14 00:00:00,0.0,0.0,0.0,1.9749999999999999,0.0
2020-04-14 01:00:00,0.0,0.0,0.0,2.65,0.0
2020-04-14 02:00:00,0.0,0.0,0.0,3.6,0.0
2020-04-14 03:00:00,0.0,0.0,0.0,4.825,0.0
2020-04-14 04:00:00,0.0,0.0,0.0,4.825,0.0
2020-04-14 05:00:00,0.0,0.0,0.0,5.625,0.0
2020-04-14 06:00:00,0.0,0.0,0.0,5.949999999999999,0.0
2020-04-14 07:00:00,33.5,0.25,31.25,6.1,0.6363000000000001
2020-04-14 08:00:00,148.75,4.5,111.5,5.65,4.9808
2020-04-14 09:00:00,400.5,22.25,202.75,3.35,14.2310495
2020-04-14 10:00:00,618.5,154.0,244.25,1.375,23.938215749999998
2020-04-14 11:00:00,774.25,280.75,277.0,1.3166666666666667,30.874865500000002
2020-04-14 12:00:00,912.25,319.5,272.75,1.2583333333333333,35.54620025
2020-04-14 13:00:00,992.0,246.25,253.0,1.2,38.86421625
2020-04-14 14:00:00,957.0,233.25,288.25,1.1416666666666666,37.37481625
2020-04-14 15:00:00,884.0,321.0,267.75,1.0833333333333333,34.337083
2020-04-14 16:00:00,560.0,208.75,236.75,1.025,24.3443495
2020-04-14 17:00:00,346.0,89.5,206.0,2.375,14.611316500000001
2020-04-14 18:00:00,212.25,16.25,142.0,3.075,8.36728325
2020-04-14 19:00:00,73.5,4.5,52.5,4.425,3.03941675
2020-04-14 20:00:00,0.75,0.5,0.75,5.175000000000001,0.01273325
2020-04-14 21:00:00,0.0,0.0,0.0,5.4,0.0
2020-04-14 22:00:00,0.0,0.0,0.0,5.425,0.0
2020-04-14 23:00:00,0.0,0.0,0.0,5.825,0.0
2020-04-15 00:00:00,0.0,0.0,0.0,7.2,0.0
2020-04-15 01:00:00,0.0,0.0,0.0,8.425,0.0
2020-04-15 02:00:00,0.0,0.0,0.0,11.45,0.0
2020-04-15 03:00:00,0.0,0.0,0.0,22.175,0.0
2020-04-15 04:00:00,0.0,0.0,0.0,26.85,0.0
2020-04-15 05:00:00,0.0,0.0,0.0,30.575,0.0
2020-04-15 07:00:00,37.25,0.75,32.75,32.8,0.70946675
2020-04-15 08:00:00,186.0,6.5,111.5,30.55,5.77168325
2020-04-15 09:00:00,440.0,36.25,164.25,26.799999999999997,15.5627995
2020-04-15 10:00:00,684.75,258.0,220.0,24.15,21.337315750000002
2020-04-15 11:00:00,851.75,329.75,216.25,21.15,22.04266625
2020-04-15 12:00:00,939.5,108.5,214.0,19.7,21.85354875
2020-04-15 13:00:00,1005.0,22.0,212.75,18.0,18.010450249999998
2020-04-15 14:00:00,991.75,25.5,213.75,16.475,17.68049975
2020-04-15 15:00:00,941.25,76.75,195.25,14.5,21.33456625
2020-04-15 16:00:00,524.0,169.25,180.75,14.025,21.6255325
2020-04-15 17:00:00,500.25,280.75,117.5,15.075,21.30771575
2020-04-15 18:00:00,268.25,77.0,101.0,16.65,11.113233
2020-04-15 19:00:00,66.75,3.5,44.25,18.525,2.87171675
2020-04-15 20:00:00,2.25,0.5,2.0,20.8,0.05231675
2020-04-15 21:00:00,0.0,0.0,0.0,23.475,0.0
2020-04-15 22:00:00,0.0,0.0,0.0,23.9,0.0
2020-04-15 23:00:00,0.0,0.0,0.0,24.175,0.0
2020-04-16 00:00:00,0.0,0.0,0.0,25.7,0.0
2020-04-16 01:00:00,0.0,0.0,0.0,27.375,0.0
2020-04-16 02:00:00,0.0,0.0,0.0,27.6,0.0
2020-04-16 03:00:00,0.0,0.0,0.0,27.525,0.0
2020-04-16 04:00:00,0.0,0.0,0.0,27.55,0.0
2020-04-16 05:00:00,0.0,0.0,0.0,27.35,0.0
2020-04-16 07:00:00,50.0,0.75,37.0,29.65,0.95476675
2020-04-16 08:00:00,209.0,7.0,96.5,30.0,6.43559975
2020-04-16 09:00:00,489.5,27.5,136.25,26.675,17.882799
2020-04-16 10:00:00,740.75,193.0,137.25,22.7,27.788849
2020-04-16 11:00:00,865.0,166.75,148.75,17.0,28.351383
2020-04-16 12:00:00,987.25,57.75,226.0,15.425,28.93523175
2020-04-16 13:00:00,980.5,21.5,215.5,13.475,40.07289875
2020-04-16 14:00:00,983.25,25.75,237.5,11.875,38.4808315
2020-04-16 15:00:00,771.0,72.25,199.0,11.1,34.27949925
2020-04-16 16:00:00,586.5,143.5,208.75,9.4,28.71016575
2020-04-16 17:00:00,279.0,35.25,193.0,8.475,13.562365750000001
2020-04-16 18:00:00,103.25,0.5,93.25,7.9750000000000005,4.8222000000000005
2020-04-16 19:00:00,51.75,0.75,40.75,8.3,2.13505
2020-04-16 20:00:00,1.5,0.75,1.5,9.575,0.05581675
2020-04-16 21:00:00,0.0,0.0,0.0,11.425,0.0
2020-04-16 22:00:00,0.0,0.0,0.0,13.275,0.0
2020-04-16 23:00:00,0.0,0.0,0.0,15.175,0.0
2020-04-17 00:00:00,0.0,0.0,0.0,16.7,0.0
2020-04-17 01:00:00,0.0,0.0,0.0,16.3,0.0
2020-04-17 02:00:00,0.0,0.0,0.0,14.975,0.0
2020-04-17 03:00:00,0.0,0.0,0.0,13.55,0.0
2020-04-17 04:00:00,0.0,0.0,0.0,13.149999999999999,0.0
2020-04-17 05:00:00,0.0,0.0,0.0,13.225,0.0
2020-04-17 07:00:00,27.5,0.0,26.25,22.625,0.60433325
2020-04-17 08:00:00,116.75,1.0,99.5,23.85,3.9481332499999997
2020-04-17 09:00:00,305.25,6.25,202.25,17.5,11.73476625
2020-04-17 10:00:00,366.5,12.0,277.0,10.7,16.026533
2020-04-17 11:00:00,545.25,28.75,370.75,8.025,24.30608225
2020-04-17 12:00:00,546.75,14.75,369.5,6.85,24.748732750000002
2020-04-17 13:00:00,537.5,10.0,356.0,5.125,24.825398749999998
2020-04-17 14:00:00,536.75,10.0,359.75,4.375,24.32118325
2020-04-17 15:00:00,514.0,31.0,326.25,2.65,23.6694325
2020-04-17 16:00:00,329.5,12.0,257.75,0.375,16.1729495
2020-04-17 17:00:00,192.25,6.25,164.5,1.3800000000000001,9.1759165
2020-04-17 18:00:00,140.25,5.0,120.75,2.3850000000000002,6.59708275
2020-04-17 19:00:00,48.75,2.0,43.0,3.3900000000000006,2.13835
2020-04-17 21:00:00,0.0,0.0,0.0,5.4,0.0
2020-04-17 22:00:00,0.0,0.0,0.0,6.825,0.0
2020-04-17 23:00:00,0.0,0.0,0.0,6.95,0.0
2020-04-18 00:00:00,0.0,0.0,0.0,9.7,0.0
2020-04-18 01:00:00,0.0,0.0,0.0,13.95,0.0
2020-04-18 02:00:00,0.0,0.0,0.0,14.6,0.0
2020-04-18 03:00:00,0.0,0.0,0.0,17.05,0.0
2020-04-18 04:00:00,0.0,0.0,0.0,17.2,0.0
2020-04-18 05:00:00,0.0,0.0,0.0,17.475,0.0
2020-04-18 07:00:00,51.0,0.75,41.25,22.575,1.28093325
2020-04-18 08:00:00,195.25,5.75,93.0,18.8,6.13689975
2020-04-18 09:00:00,502.25,15.25,122.75,16.675,17.93714975
2020-04-18 10:00:00,704.0,95.75,158.25,14.475,28.47874875
2020-04-18 11:00:00,907.25,152.75,166.5,8.275,34.952365
2020-04-18 12:00:00,965.0,77.5,178.75,6.425,39.9317135
2020-04-18 13:00:00,1041.0,32.5,157.25,7.05,42.17058125
2020-04-18 14:00:00,987.5,40.0,169.5,7.275,40.52599725
2020-04-18 15:00:00,879.75,122.0,192.0,6.65,34.751915
2020-04-18 16:00:00,640.25,248.0,187.75,6.25,26.633865
2020-04-18 17:00:00,449.25,170.25,153.25,5.425,19.0423495
2020-04-18 18:00:00,254.25,24.5,123.75,5.375,9.762933
2020-04-18 19:00:00,56.5,1.5,48.75,5.725,2.6942667499999997
2020-04-18 20:00:00,1.75,0.25,1.75,6.475,0.05531675
2020-04-18 21:00:00,0.0,0.0,0.0,8.9,0.0
2020-04-18 22:00:00,0.0,0.0,0.0,15.55,0.0
2020-04-18 23:00:00,0.0,0.0,0.0,15.55,0.0
2020-04-19 00:00:00,0.0,0.0,0.0,16.075,0.0
2020-04-19 01:00:00,0.0,0.0,0.0,15.975,0.0
2020-04-19 02:00:00,0.0,0.0,0.0,14.425,0.0
2020-04-19 03:00:00,0.0,0.0,0.0,12.65,0.0
2020-04-19 04:00:00,0.0,0.0,0.0,12.1,0.0
2020-04-19 05:00:00,0.0,0.0,0.0,11.65,0.0
2020-04-19 07:00:00,46.5,0.25,37.5,11.8,0.9459832499999999
2020-04-19 08:00:00,223.5,7.75,100.25,10.05,6.93445
2020-04-19 09:00:00,491.25,17.25,138.25,8.675,17.799183
2020-04-19 10:00:00,708.5,107.75,174.0,6.9,28.510816
2020-04-19 11:00:00,878.25,149.5,193.75,5.025,36.17719925
2020-04-19 12:00:00,970.5,94.0,198.0,4.675,26.9763995
2020-04-19 13:00:00,1032.5,41.25,193.0,2.85,28.50209975
2020-04-19 14:00:00,1035.0,58.0,192.25,2.875,24.34639925
2020-04-19 15:00:00,951.25,173.25,176.5,2.3,21.79559875
2020-04-19 16:00:00,763.25,351.5,153.25,2.55,22.9578995
2020-04-19 17:00:00,562.25,247.25,128.25,2.775,23.77298325
2020-04-19 18:00:00,228.0,27.5,105.0,2.725,10.542866499999999
2020-04-19 19:00:00,60.0,2.5,46.75,1.375,2.80995
2020-04-19 21:00:00,0.0,0.0,0.0,0.89375,0.0
2020-04-19 22:00:00,0.0,0.0,0.0,0.9125,0.0
2020-04-19 23:00:00,0.0,0.0,0.0,0.9312499999999999,0.0
2020-04-20 00:00:00,0.0,0.0,0.0,0.95,0.0
2020-04-20 01:00:00,0.0,0.0,0.0,1.8,0.0
2020-04-20 02:00:00,0.0,0.0,0.0,4.8,0.0
2020-04-20 03:00:00,0.0,0.0,0.0,6.425,0.0
2020-04-20 04:00:00,0.0,0.0,0.0,7.175,0.0
2020-04-20 05:00:00,0.0,0.0,0.0,8.725,0.0
2020-04-20 06:00:00,1.5,0.5,1.5,7.75,0.0
2020-04-20 07:00:00,70.0,1.5,46.5,5.9,1.5427335
2020-04-20 08:00:00,217.0,6.5,84.0,4.625,7.12904975
2020-04-20 09:00:00,501.0,11.25,122.25,4.319230769230769,18.20753275
2020-04-20 10:00:00,751.75,72.25,183.25,4.013461538461538,29.22388325
2020-04-20 11:00:00,809.25,115.75,216.0,3.707692307692308,33.224965
2020-04-20 12:00:00,998.75,104.75,161.75,3.401923076923077,42.361932
2020-04-20 13:00:00,1075.5,50.0,148.0,3.096153846153846,44.99368225
2020-04-20 14:00:00,1096.75,79.0,149.75,2.7903846153846152,44.17499825
2020-04-20 15:00:00,977.25,210.75,152.75,2.4846153846153847,39.85289875
2020-04-20 16:00:00,824.0,443.25,118.0,2.1788461538461537,35.075598
2020-04-20 17:00:00,569.5,246.0,104.0,1.8730769230769226,24.5775155
2020-04-20 18:00:00,308.5,20.75,88.75,1.567307692307692,13.078232999999999
2020-04-20 19:00:00,96.0,7.5,44.25,1.2615384615384615,3.68216675
2020-04-20 20:00:00,5.25,0.75,3.75,0.9557692307692305,0.15546675
2020-04-20 21:00:00,0.0,0.0,0.0,0.65,0.0
2020-04-20 22:00:00,0.0,0.0,0.0,1.675,0.0
2020-04-20 23:00:00,0.0,0.0,0.0,1.85,0.0
2020-04-21 00:00:00,0.0,0.0,0.0,1.8250000000000002,0.0
2020-04-21 01:00:00,0.0,0.0,0.0,1.8,0.0
2020-04-21 02:00:00,0.0,0.0,0.0,1.7750000000000001,0.0
2020-04-21 03:00:00,0.0,0.0,0.0,1.75,0.0
2020-04-21 04:00:00,0.0,0.0,0.0,1.725,0.0
2020-04-21 05:00:00,0.0,0.0,0.0,1.7000000000000002,0.0
2020-04-21 06:00:00,1.5,0.75,1.25,1.675,0.0
2020-04-21 07:00:00,65.75,1.5,33.25,1.6500000000000001,1.0799832500000002
2020-04-21 08:00:00,248.25,6.0,63.0,1.625,7.66754975
2020-04-21 09:00:00,544.0,8.75,76.25,1.6,19.65274925
2020-04-21 10:00:00,773.25,59.5,86.0,1.575,30.055916
2020-04-21 11:00:00,939.25,164.0,94.25,1.55,37.436547
2020-04-21 12:00:00,1011.25,124.0,105.5,1.525,41.926914749999995
2020-04-21 13:00:00,1071.25,62.5,105.0,1.5,43.329016
2020-04-21 14:00:00,1075.75,96.5,112.0,1.475,43.16964875
2020-04-21 15:00:00,897.0,213.25,124.5,1.45,38.050633250000004
2020-04-21 16:00:00,731.75,347.25,191.5,1.425,24.37793225
2020-04-21 17:00:00,401.5,125.25,170.0,1.4,17.07896675
2020-04-21 18:00:00,243.5,10.0,129.25,1.375,11.52441625
2020-04-21 19:00:00,67.25,3.25,52.0,1.35,2.85461675
2020-04-21 20:00:00,3.25,1.0,3.0,1.325,0.1459
2020-04-21 21:00:00,0.0,0.0,0.0,1.2999999999999998,0.0
2020-04-21 22:00:00,0.0,0.0,0.0,1.275,0.0
2020-04-21 23:00:00,0.0,0.0,0.0,1.25,0.0
2020-04-22 00:00:00,0.0,0.0,0.0,2.475,0.0
2020-04-22 01:00:00,0.0,0.0,0.0,1.2,0.0
2020-04-22 02:00:00,0.0,0.0,0.0,0.525,0.0
2020-04-22 03:00:00,0.0,0.0,0.0,3.875,0.0
2020-04-22 04:00:00,0.0,0.0,0.0,4.425,0.0
2020-04-22 05:00:00,0.0,0.0,0.0,1.625,0.0
2020-04-22 07:00:00,65.75,2.0,36.25,2.425,1.20378325
2020-04-22 08:00:00,247.25,6.0,69.25,1.2750000000000001,7.792133249999999
2020-04-22 09:00:00,539.75,9.0,87.0,1.2132352941176472,19.624699749999998
2020-04-22 10:00:00,770.0,47.0,100.5,1.1514705882352942,30.2430155
2020-04-22 11:00:00,932.75,148.25,108.5,1.0897058823529413,37.747847
2020-04-22 12:00:00,1008.5,130.25,119.75,1.0279411764705884,41.95824725
2020-04-22 13:00:00,1069.0,71.5,121.5,0.9661764705882354,43.4136655
2020-04-22 14:00:00,1077.0,109.25,149.25,0.9044117647058824,42.183932
2020-04-22 15:00:00,1026.25,294.0,151.5,0.8426470588235294,38.3324635
2020-04-22 16:00:00,797.75,416.5,123.5,0.7808823529411765,32.978166
2020-04-22 17:00:00,623.75,199.75,129.5,0.7191176470588235,22.5059165
2020-04-22 18:00:00,292.25,15.75,82.75,0.6573529411764706,12.66144925
2020-04-22 19:00:00,83.5,6.0,45.0,0.5955882352941176,2.8019665
2020-04-22 20:00:00,4.75,0.75,3.75,0.5338235294117646,0.14608325
2020-04-22 21:00:00,0.0,0.0,0.0,0.47205882352941164,0.0
2020-04-22 22:00:00,0.0,0.0,0.0,0.4102941176470587,0.0
2020-04-22 23:00:00,0.0,0.0,0.0,0.34852941176470575,0.0
2020-04-23 00:00:00,0.0,0.0,0.0,0.2867647058823528,0.0
2020-04-23 01:00:00,0.0,0.0,0.0,0.22499999999999998,0.0
2020-04-23 02:00:00,0.0,0.0,0.0,0.25,0.0
2020-04-23 03:00:00,0.0,0.0,0.0,0.325,0.0
2020-04-23 04:00:00,0.0,0.0,0.0,0.325,0.0
2020-04-23 05:00:00,0.0,0.0,0.0,1.1,0.0
2020-04-23 06:00:00,2.5,0.25,2.5,1.1,0.0
2020-04-23 07:00:00,67.25,1.25,45.5,0.9875,1.4099167499999998
2020-04-23 08:00:00,249.75,7.75,88.25,0.875,7.7685665
2020-04-23 09:00:00,541.75,10.0,110.0,0.875,19.553382499999998
2020-04-23 10:00:00,773.5,36.75,123.0,0.875,30.22874825
2020-04-23 11:00:00,940.0,132.5,132.0,0.875,26.27114925
2020-04-23 12:00:00,1024.5,136.5,136.75,0.875,20.541615999999998
2020-04-23 13:00:00,1084.25,84.25,142.5,0.875,20.476282
2020-04-23 14:00:00,1089.25,133.75,140.0,0.875,20.46916625
2020-04-23 15:00:00,998.0,322.25,132.5,0.875,24.081116
2020-04-23 16:00:00,797.0,419.25,117.0,0.875,31.98028125
2020-04-23 17:00:00,588.5,173.0,101.25,0.875,24.250449
2020-04-23 18:00:00,304.25,14.25,78.75,0.875,12.9128165
2020-04-23 19:00:00,93.75,7.0,44.25,0.875,3.3955332499999997
2020-04-23 20:00:00,5.5,1.0,4.5,0.875,0.1743
2020-04-23 21:00:00,0.0,0.0,0.0,0.875,0.0
2020-04-23 22:00:00,0.0,0.0,0.0,0.875,0.0
2020-04-23 23:00:00,0.0,0.0,0.0,0.875,0.0
2020-04-24 00:00:00,0.0,0.0,0.0,0.875,0.0
2020-04-24 01:00:00,0.0,0.0,0.0,0.875,0.0
2020-04-24 02:00:00,0.0,0.0,0.0,0.875,0.0
